TANGGAL;TN;TX;TAVG;RH_AVG;RR;SS;FF_X;DDD_X;FF_AVG;DDD_CAR
2022-11-23;23.2;34.8;28.4;78.0;7.800000000000001;4.2;6;160;3;NW
2022-11-30;24.8;33.4;28.4;76.0;5.25;0.4;3;300;2;NW
2022-12-02;24.3;32.2;27.4;80.0;1.75;3.8;3;340;2;NW
2022-12-04;23.4;33.9;28.5;80.0;0.0;1.6;5;300;3;NW
2022-12-10;25.4;34.0;29.1;76.0;2.25;6.3;4;290;2;W 
2022-12-13;25.0;27.6;26.0;90.0;15.35;4.7;4;280;2;N 
2022-12-21;25.2;33.8;28.9;82.0;20.35;3.8;4;140;2;W 
2022-12-25;24.5;33.2;28.2;77.0;6.1499999999999995;0.0;5;290;2;W 
2022-12-27;25.2;35.0;28.9;76.0;0.06666666666666668;0.4;3;300;2;NW
2022-12-28;26.2;35.0;29.6;72.0;0.03333333333333334;4.8;5;150;2;W 
2022-12-31;25.0;34.8;29.1;70.0;3.8;6.7;3;260;2;W 
2023-01-01;25.0;33.4;29.0;74.0;5.199999999999999;7.6;3;60;2;NE
2023-01-02;24.4;34.2;27.8;86.0;6.6;0.0;14;240;4;W 
2023-01-04;23.1;32.4;27.6;76.0;4.0;8.0;4;260;2;SW
2023-01-11;22.4;32.9;26.7;83.0;0.75;8.9;4;50;2;NE
2023-01-15;22.9;32.8;27.6;84.0;8.25;9.7;5;230;2;W 
2023-01-22;21.6;31.8;25.4;90.0;1.2999999999999998;0.0;6;160;2;W 
2023-01-24;22.0;31.0;26.1;86.0;0.8;9.7;3;220;2;SW
2023-02-05;23.8;31.8;27.5;85.0;4.0;2.1;4;270;2;NE
2023-02-08;23.4;32.4;27.2;82.0;0.0;8.6;5;60;2;NE
2023-02-11;22.7;31.8;26.5;84.0;1.5;8.6;4;30;2;NE
2023-03-02;23.3;31.6;27.0;84.0;23.8;0.0;5;50;2;N 
2023-03-04;24.1;28.5;26.0;91.0;0.0;7.9;4;30;1;C 
2023-03-12;24.6;29.3;26.4;92.0;8.75;3.4;6;230;2;SE
2023-03-22;24.0;31.2;26.3;90.0;24.95;4.5;5;110;2;E 
2023-03-24;23.8;32.7;27.5;83.0;3.55;1.2;4;50;2;NE
2023-03-27;24.3;31.4;26.4;91.0;5.05;0.2;5;300;2;W 
2023-03-29;23.0;32.6;26.6;89.0;4.5;0.0;3;320;1;C 
2023-04-03;24.0;29.1;24.7;94.0;1.8;9.4;3;290;1;SW
2023-04-05;23.4;32.0;26.1;89.0;3.55;0.0;4;150;1;C 
2023-04-08;22.8;32.2;25.5;90.0;49.1;8.3;5;160;2;N 
2023-04-15;24.0;32.0;27.7;87.0;3.5;1.2;4;250;1;W 
2023-04-17;23.3;34.2;26.0;87.0;10.0;0.1;8;250;2;N 
2023-04-22;24.3;32.0;27.4;88.0;0.0;7.0;3;40;1;C 
2023-04-23;24.2;33.2;28.0;84.0;0.0;8.2;6;50;1;C 
2023-05-06;23.6;32.8;25.8;96.0;13.25;9.0;4;270;1;C 
2023-05-13;24.2;33.4;26.7;90.0;2.0999999999999996;7.8;5;250;1;C 
2023-05-21;23.4;33.4;27.8;84.0;0.0;6.2;4;240;2;N 
2023-05-23;23.4;32.6;26.3;91.0;7.65;6.9;4;180;2;S 
2023-05-30;24.8;31.8;27.3;89.0;0.25;5.4;3;200;1;C 
2023-06-02;23.6;33.6;27.6;89.0;1.35;7.9;4;190;2;S 
2023-06-04;24.2;32.8;27.2;90.0;3.65;5.4;4;230;1;C 
2023-06-07;24.0;32.2;25.5;92.0;26.85;6.0;3;180;1;S 
2023-06-13;22.6;30.8;25.8;92.0;4.35;5.0;2;180;1;C 
2023-06-16;24.0;31.8;26.3;89.0;14.15;0.0;4;20;1;C 
2023-06-20;23.2;25.9;23.8;98.0;7.25;3.4;3;210;1;C 
2023-06-24;23.2;31.2;27.5;87.0;0.65;5.3;5;230;2;C 
2023-06-27;24.0;28.9;26.4;91.0;28.5;5.1;4;230;1;C 
2023-06-29;22.8;32.9;27.3;86.0;34.25;4.0;3;190;1;N 
2023-07-01;23.2;31.0;25.8;93.0;6.85;5.4;3;20;1;C 
2023-07-10;23.0;32.2;27.1;85.0;2.2;6.6;3;270;1;C 
2023-07-12;23.8;31.6;27.4;84.0;0.5;8.8;4;230;2;SW
2023-07-14;23.9;32.7;27.3;86.0;0.0;1.9;4;170;2;SW
2023-07-16;25.0;29.0;26.5;89.0;0.0;8.7;5;210;2;SW
2023-07-18;22.3;30.7;26.2;88.0;0.0;3.5;3;230;1;S 
2023-07-20;25.0;31.4;27.1;88.0;13.25;9.3;4;280;2;SW
2023-07-23;23.9;31.8;26.8;88.0;0.8;1.5;6;170;2;SW
2023-07-27;22.8;32.2;26.9;82.0;0.0;3.6;5;170;2;C 
2023-07-30;21.6;33.7;26.8;80.0;0.0;9.4;4;180;2;S 
2023-08-01;23.0;33.4;26.9;85.0;0.0;6.0;5;170;2;S 
2023-08-02;22.9;34.6;27.3;81.0;0.0;4.8;5;230;2;SW
2023-08-05;24.1;32.9;26.8;89.0;8.25;9.3;5;330;1;C 
2023-08-07;24.6;33.3;27.9;83.0;11.0;7.3;5;200;2;SW
2023-08-08;23.4;33.6;27.4;80.0;5.5;7.1;5;210;2;C 
2023-08-11;25.0;29.0;26.0;92.0;0.0;6.2;5;190;1;C 
2023-08-13;22.2;33.8;26.7;81.0;0.0;6.0;4;180;1;S 
2023-08-16;23.8;33.2;27.2;82.0;0.0;5.1;5;200;2;S 
2023-08-17;23.8;32.6;27.3;82.0;0.0;6.3;7;160;3;S 
2023-08-20;23.4;33.9;27.4;82.0;0.0;9.1;5;180;2;S 
2023-08-27;23.0;33.9;27.7;80.0;2.65;3.7;5;200;3;SW
2023-08-31;24.6;33.8;28.0;81.0;0.0;7.9;5;160;3;S 
2023-09-01;24.9;32.8;27.9;80.0;0.0;7.8;6;150;3;SW
2023-09-04;25.0;33.1;28.1;78.0;0.0;5.6;4;160;2;S 
2023-09-10;24.0;33.4;27.6;85.0;0.3;4.9;4;40;1;C 
2023-09-16;24.0;34.0;27.6;82.0;0.0;4.6;4;120;2;NW
2023-09-21;24.6;33.6;28.2;77.0;0.3333333333333333;4.5;6;170;3;S 
2023-09-22;24.0;33.2;28.0;74.0;0.6666666666666666;7.8;6;160;2;C 
2023-09-25;22.6;33.4;26.7;84.0;1.4666666666666668;7.8;5;160;2;S 
2023-09-26;22.3;33.8;27.1;80.0;0.7333333333333334;5.1;6;170;2;S 
2023-09-29;24.2;34.8;28.1;83.0;0.5;8.0;4;110;1;S 
2023-10-01;24.5;33.6;28.1;80.0;0.5;2.9;6;160;2;S 
2023-10-04;23.2;34.6;28.2;81.0;0.0;8.6;5;90;1;C 
2023-10-06;23.2;31.8;25.5;91.0;5.0;5.5;5;130;1;N 
2023-10-16;25.0;32.9;27.7;87.0;5.0;6.0;6;90;1;NW
2023-10-21;23.0;34.1;27.5;84.0;7.9;2.3;5;100;1;C 
2023-11-10;21.8;34.0;28.7;78.0;0.0;0.0;3;250;1;W 
2023-11-15;24.0;32.0;27.7;86.0;24.95;4.4;7;250;1;C 
2023-11-19;24.0;31.4;26.8;89.0;8.3;2.3;4;270;1;SW
2023-11-23;24.1;33.1;27.9;83.0;0.0;9.2;4;200;2;SW
2023-12-04;23.6;32.1;27.1;87.0;0.6666666666666667;4.0;3;160;1;N 
2023-12-05;23.8;32.0;27.5;85.0;0.33333333333333337;3.5;3;290;1;C 
2023-12-08;23.6;33.2;28.5;80.0;3.0;6.1;3;250;1;W 
2023-12-10;24.6;32.8;28.7;79.0;1.75;1.0;5;300;2;W 
2023-12-24;23.2;32.8;28.0;77.0;17.599999999999998;5.4;7;60;2;C 
2023-12-25;24.4;32.8;28.4;76.0;33.8;8.0;5;40;2;C 
2023-12-30;24.2;32.6;28.3;82.0;1.75;10.4;4;60;1;NE
2024-01-07;24.0;33.4;28.2;79.0;6.75;4.8;5;70;2;N 
2024-01-08;24.8;29.8;26.5;88.0;4.125;6.3;2;260;1;C 
2024-01-11;25.0;32.6;28.1;79.0;1.9;6.9;4;10;2;NE
2024-01-12;24.1;34.2;28.9;81.0;3.8;6.8;4;320;2;NW
2024-01-13;25.0;32.0;26.7;90.0;5.699999999999999;8.6;4;280;2;W 
2024-01-28;23.8;32.4;27.7;81.0;0.0;6.6;5;20;2;NE
2024-01-29;23.5;32.6;27.9;82.0;0.0;8.0;4;70;2;C 
2024-01-31;24.5;33.5;28.5;80.0;2.45;9.6;4;80;2;NE
2024-02-02;24.6;32.2;26.9;86.0;2.45;5.1;5;160;1;N 
2024-02-04;23.6;32.8;27.6;83.0;7.15;8.3;6;250;2;W 
2024-02-08;24.0;34.6;28.8;75.0;0.0;2.0;3;250;1;C 
2024-02-11;25.0;32.0;27.6;82.0;12.25;1.5;5;360;2;NE
2024-02-15;24.8;32.6;28.3;77.0;0.0;8.0;8;50;3;NE
2024-02-16;25.0;32.8;28.2;73.0;0.0;8.6;8;50;4;NE
2024-02-20;24.6;32.9;28.7;76.0;0.0;9.9;7;30;4;NE
2024-02-21;25.4;33.4;29.0;76.0;0.0;8.0;6;50;3;NE
2024-02-25;26.3;34.2;29.3;73.0;6.4;9.4;6;10;3;NE
2024-03-01;24.5;33.8;28.8;76.0;0.26666666666666666;10.0;7;70;3;NE
2024-03-02;24.4;33.5;29.2;77.0;0.5333333333333333;8.1;6;60;3;NE
2024-03-06;25.2;34.2;29.4;74.0;9.4;6.7;5;70;2;NE
2024-03-07;26.0;33.7;27.0;88.0;9.0;7.8;2;350;1;W 
2024-03-11;23.4;33.2;28.3;75.0;0.6666666666666667;0.0;8;60;3;NE
2024-03-12;24.0;33.2;28.9;77.0;0.33333333333333337;9.3;6;50;3;NE
2024-03-16;22.8;34.2;28.9;71.0;0.0;2.5;7;40;3;NE
2024-03-17;24.4;34.0;28.5;76.0;0.0;9.2;6;60;3;NE
2024-03-26;24.5;33.5;29.2;74.0;5.3;9.5;6;60;3;E 
2024-03-30;23.6;33.4;28.6;80.0;12.35;2.2;4;70;2;E 
2024-03-31;24.2;32.7;28.5;79.0;11.5;8.9;5;60;2;E 
2024-04-01;25.0;32.2;27.2;86.0;10.65;3.9;5;30;2;NE
2024-04-09;25.4;32.8;28.0;85.0;3.0;6.5;4;330;2;NW
2024-04-14;25.0;33.6;29.3;72.0;0.0;10.1;6;60;2;NE
2024-04-16;26.2;34.0;29.0;73.0;0.0;9.8;5;70;2;E 
2024-04-17;24.0;35.0;29.3;71.0;0.0;8.8;5;70;2;E 
2024-04-18;24.8;35.2;29.5;72.0;0.0;8.8;4;80;1;N 
2024-04-20;25.8;33.6;28.9;78.0;0.5;5.5;6;50;2;NE
2024-04-22;24.4;33.5;29.3;77.0;2.75;8.2;4;60;2;NE
2024-04-24;25.5;32.4;28.3;82.0;5.0;5.9;5;150;2;S 
2024-04-25;25.5;33.7;28.6;77.0;5.5;3.1;6;70;2;E 
2024-04-26;24.8;35.0;29.5;73.0;6.0;6.2;5;50;2;NE
2024-05-01;24.8;35.0;29.0;82.0;3.75;2.7;4;140;2;E 
2024-05-05;25.6;30.3;26.9;90.0;33.0;3.3;5;200;2;SW
2024-05-08;25.4;31.7;26.8;91.0;24.7;3.9;4;240;1;W 
2024-05-10;23.5;34.0;29.0;78.0;41.833333333333336;2.0;4;100;1;E 
2024-05-11;24.6;33.0;27.8;89.0;34.666666666666664;8.3;4;250;1;E 
2024-06-01;25.8;33.1;29.1;81.0;5.75;7.9;4;60;2;SE
2024-06-07;25.1;31.3;27.4;88.0;7.75;1.4;3;90;1;W 
2024-06-10;24.0;32.8;26.0;91.0;54.550000000000004;0.5;4;260;1;N 
2024-06-17;23.9;31.8;27.7;84.0;2.65;4.2;4;230;1;N 
2024-06-22;24.0;30.5;27.4;86.0;1.75;5.5;4;200;1;S 
2024-06-25;24.2;32.6;27.7;81.0;13.6;0.2;3;90;1;N 
2024-06-26;24.0;32.6;26.5;89.0;12.6;2.7;5;100;1;C 
2024-07-01;24.4;29.4;26.9;89.0;40.86666666666667;3.1;4;170;2;S 
2024-07-02;24.6;27.8;25.5;93.0;29.733333333333334;0.2;3;240;1;SW
2024-07-04;24.4;33.2;27.6;83.0;9.3;0.8;3;90;1;C 
2024-07-06;23.4;31.2;26.9;89.0;16.65;3.0;3;30;1;SE
2024-07-09;24.9;27.4;25.8;95.0;14.5;0.1;5;230;1;SW
2024-07-12;24.3;31.4;26.9;87.0;16.8;0.5;4;240;2;S
2024-07-24;25.0;32.3;27.7;87.0;1.75;1.0;4;210;2;S
2024-08-01;23.5;32.0;27.4;84.0;5.25;7.0;3;210;1;S
2024-08-06;24.2;30.2;26.8;88.0;1.05;3.2;4;220;2;SW
2024-08-08;24.2;29.1;26.2;91.0;2.05;1.1;2;170;1;W
2024-08-10;23.6;31.5;26.6;88.0;2.4;4.5;3;220;1;SW
2024-08-12;22.8;31.2;26.8;87.0;2.4;3.2;4;230;2;SW
2024-08-28;24.7;30.4;26.4;93.0;15.3;4.4;4;270;2;W
2024-09-03;24.8;33.8;28.3;81.0;0.25;8.0;4;100;2;E
2024-09-26;24.8;31.2;27.3;88.0;9.0;8.0;3;100;1;E
2024-10-16;24.8;32.3;27.0;87.0;13.05;8.0;3;280;1;W
2024-11-05;24.1;32.7;28.1;79.0;2.1;4.5;5;170;2;S
2024-11-08;23.8;34.6;28.1;83.0;8.0;7.6;5;90;1;C
2024-11-17;24.8;32.0;27.7;86.0;2.566666666666667;7.7;5;40;1;C
2024-11-18;24.0;32.9;27.8;82.0;2.6333333333333333;8.0;4;70;2;E
2024-11-23;25.0;29.6;26.7;93.0;2.15;8.0;3;60;1;C
2024-11-28;25.5;32.0;27.8;86.0;0.6666666666666666;8.0;3;260;1;W
2024-11-29;25.4;33.0;28.4;82.0;1.3333333333333333;8.0;6;260;2;W
2024-12-03;25.9;28.6;25.9;93.0;2.2;8.0;5;310;2;W
2024-12-08;24.9;31.4;27.5;80.0;30.133333333333333;8.0;4;340;1;NW
2024-12-09;23.7;32.4;27.2;83.0;15.066666666666666;8.0;3;140;1;SW
2024-12-14;24.8;32.2;27.6;87.0;9.2;8.0;7;300;2;NE
2024-12-27;24.8;29.6;26.6;87.0;1.3333333333333333;8.0;4;280;2;W
2024-12-28;24.8;33.9;28.1;83.0;2.6666666666666665;7.8;4;250;2;W
2025-01-01;25.0;33.5;28.7;82.0;11.05;8.0;3;270;2;SW
2025-01-05;22.9;32.6;25.4;90.0;4.949999999999999;6.1;9;270;2;NE
2025-01-08;24.8;26.9;25.7;93.0;0.7;8.0;3;220;1;E
2025-01-12;24.6;32.0;28.0;81.0;11.35;8.0;5;270;2;W
2025-01-16;24.0;33.1;27.4;80.0;9.05;8.0;4;310;2;NW
2025-01-19;25.1;31.6;27.8;80.0;24.6;8.0;5;330;2;SW
2025-01-28;24.2;31.2;26.5;90.0;70.85;8.0;4;360;2;SW
2025-02-04;24.2;32.0;27.0;81.0;0.9;7.7;4;310;1;NW
2025-02-05;24.5;34.2;28.0;82.0;1.8;7.9;4;220;1;C
2025-02-19;24.0;33.3;26.8;83.0;19.7;7.4;6;250;2;W
2025-03-22;24.2;30.8;26.6;88.0;16.1;8.0;5;180;2;NW
2025-03-28;24.8;34.1;28.3;83.0;0.0;7.6;3;180;1;E
2025-04-24;24.1;32.0;26.3;88.0;1.2;8.0;4;160;1;S
2025-04-30;24.3;32.1;27.3;84.0;7.5;5.5;5;237;2;S
2025-05-10;24.6;30.3;27.2;86.0;0.0;8.0;4;290;1;C
2025-05-22;24.3;29.7;26.1;92.0;12.600000000000001;7.5;4;250;1;S
2025-06-04;24.9;32.8;28.1;83.0;0.0;8.0;3;360;1;NW
2025-06-16;23.6;31.6;26.5;89.0;4.95;7.5;3;30;1;SE
2025-06-26;24.2;29.7;26.2;88.0;0.1;8.0;3;220;1;NW
2025-07-01;23.8;33.2;27.0;82.0;3.3;7.5;4;280;2;S
2025-07-19;23.7;29.5;25.7;82.0;0.6;8.0;6;190;2;S
2025-08-09;24.1;28.0;25.8;90.0;1.7;8.0;4;196;1;S
2025-08-23;25.1;30.0;26.6;89.0;13.999999999999998;8.0;4;200;1;C
2025-08-25;23.4;30.5;26.5;82.0;27.766666666666666;8.0;4;230;2;W
2025-08-26;23.6;31.2;26.4;82.0;28.133333333333333;8.0;4;180;1;S
2025-09-09;24.0;28.5;25.8;90.0;4.85;8.0;3;260;1;W
2025-09-16;23.5;30.6;24.8;92.0;6.4;8.0;5;190;1;C
2025-09-22;23.5;32.2;27.2;81.0;0.5;8.0;5;200;2;S
2025-09-27;23.7;31.9;26.4;87.0;10.25;8.0;5;160;1;W
2025-10-03;24.4;30.5;25.2;92.0;27.3;8.0;4;320;1;W
2025-10-20;24.1;32.0;27.6;87.0;41.8;7.8;2;100;1;SW
2025-11-03;24.3;33.9;27.4;85.0;4.15;8.0;3;150;1;S
2025-11-19;24.9;28.6;26.6;86.0;5.75;8.0;5;240;2;W
2020-08-18;25.0;32.2;27.1;85.0;0.0;2.95;5;330;2;N 
2020-11-19;25.8;31.1;28.7;82.0;1.5;3.9;4;180;1;C 
2021-06-21;24.4;33.2;28.1;79.0;3.0;5.95;4;270;2;W 
2022-01-01;26.0;33.6;29.0;74.0;0.0;4.35;4;100;3;NE
2023-03-09;23.2;30.6;26.4;88.0;6.3;5.65;6;110;1;E 
2023-11-22;24.4;34.6;28.8;79.0;0.0;5.85;4;70;1;C 
2024-06-28;23.2;32.6;27.5;86.0;15.2;3.85;3;320;1;C 
